Phelps	Ontario	7,072	64.951	0.293	42.957092, -77.049404	3606957529	00979361
Philadelphia	Jefferson	1,947	37.593	0.021	44.146432, -75.706199	3604557562	00979362
Philipstown	Putnam	9,662	48.785	2.785	41.412373, -73.921362	3607957584	00979363
Piercefield	St. Lawrence	310	104.155	6.910	44.223107, -74.604155	3608957716	00979364
Pierrepont	St. Lawrence	2,589	60.252	0.468	44.528153, -75.013342	3608957771	00979365
Pike	Wyoming	1,114	31.084	0.145	42.567205, -78.136330	3612157826	00979366
Pinckney	Lewis	329	40.973	0.142	43.834407, -75.788975	3604957925	00979367
Pine Plains	Dutchess	2,473	30.583	0.589	41.971895, -73.646798	3602758156	00979368
Pitcairn	St. Lawrence	846	58.518	0.937	44.221791, -75.269674	3608958266	00979369
Pitcher	Chenango	803	28.465	0.014	42.587692, -75.826755	3601758288	00979370
Pittsfield	Otsego	1,366	37.986	0.116	42.613708, -75.271482	3607758343	00979371
Pittsford	Monroe	29,405	23.181	0.209	43.073053, -77.526122	3605558365	00979372
Pittstown	Rensselaer	5,735	61.628	3.216	42.866298, -73.516623	3608358398	00979373
Plainfield	Otsego	915	29.500	0.000	42.828409, -75.194691	3607758420	00979374
Plattekill	Ulster	10,499	35.111	0.628	41.654309, -74.074168	3611158552	00979375
Plattsburgh	Clinton	11,870	45.920	22.288	44.692289, -73.516453	3601958585	00979377
Pleasant Valley	Dutchess	9,672	32.576	0.564	41.770553, -73.804513	3602758695	00979378
Plymouth	Chenango	1,804	42.177	0.169	42.605218, -75.604990	3601758772	00979379
Poestenkill	Rensselaer	4,530	32.355	0.220	42.700200, -73.522487	3608358805	00979380
Poland	Chautauqua	2,356	36.617	0.266	42.130072, -79.120853	3601358926	00979381
Pomfret	Chautauqua	14,965	43.855	0.334	42.408411, -79.331104	3601358981	00979382
Pompey	Onondaga	7,080	66.378	0.097	42.920118, -75.987654	3606759036	00979383
Portage	Livingston	884	26.399	0.236	42.559566, -77.994897	3605159179	00979385
Porter	Niagara	6,771	33.055	4.659	43.257885, -78.970237	3606359267	00979386
Portland	Chautauqua	4,827	34.116	0.064	42.370198, -79.460235	3601359421	00979388
Portville	Cattaraugus	3,730	35.580	0.448	42.058997, -78.349923	3600959509	00979389
Potsdam	St. Lawrence	16,041	101.403	2.049	44.681716, -75.037123	3608959575	00979390
Potter	Yates	1,865	37.238	0.000	42.714053, -77.180665	3612359597	00979391
Poughkeepsie	Dutchess	43,341	28.514	2.630	41.668590, -73.909694	3602759652	00979393
Pound Ridge	Westchester	5,104	22.638	0.803	41.212382, -73.583842	3611959685	00979394
Prattsburgh	Steuben	2,085	51.666	0.050	42.536924, -77.332353	3610159718	00979395
Prattsville	Greene	700	19.627	0.106	42.319673, -74.413796	3603959751	00979396
Preble	Cortland	1,393	26.845	0.715	42.743388, -76.131743	3602359773	00979397
Preston	Chenango	1,044	34.876	0.171	42.503326, -75.610357	3601759817	00979398
Princetown	Schenectady	2,115	23.924	0.287	42.810065, -74.078398	3609359861	00979399
Providence	Saratoga	1,995	43.996	1.098	43.117124, -74.044548	3609159949	00979400
Pulteney	Steuben	1,285	33.137	3.317	42.525381, -77.202981	3610159982	00979401
Putnam	Washington	609	32.791	2.627	43.746887, -73.417527	3611560092	00979402
Putnam Valley	Putnam	11,809	41.175	1.605	41.397661, -73.839130	3607960147	00979403
Queensbury	Warren	27,901	62.830	2.009	43.367580, -73.674127	3611360356	00979405
Ramapo	Rockland	126,595	61.198	0.696	41.140772, -74.104976	3608760510	00979406
Randolph	Cattaraugus	2,602	36.064	0.223	42.134227, -78.999392	3600960587	00979407
Rathbone	Steuben	1,126	36.017	0.102	42.129144, -77.344420	3610160653	00979408
Reading	Schuyler	1,707	27.149	0.000	42.419776, -76.938604	3609760763	00979409
Red Hook	Dutchess	11,319	36.169	3.871	42.017297, -73.887226	3602760905	00979411
Red House	Cattaraugus	38	55.668	0.188	42.069945, -78.735256	3600960950	00979412
Redfield	Oswego	550	89.817	3.606	43.587290, -75.828862	3607560873	00979410
Remsen	Oneida	1,929	35.465	1.490	43.366186, -75.145858	3606561126	00979413
Rensselaerville	Albany	1,843	61.464	0.420	42.479477, -74.178608	3600161181	00979415
Rhinebeck	Dutchess	7,548	35.682	4.068	41.926515, -73.901901	3602761357	00979416
Richfield	Otsego	2,388	30.858	1.598	42.851319, -75.047690	3607761467	00979417
Richford	Tioga	1,172	38.187	0.019	42.374929, -76.194015	3610761511	00979418
Richland	Oswego	5,718	57.248	2.801	43.547529, -76.150737	3607561533	00979419
Richmond	Ontario	3,361	42.432	1.960	42.792188, -77.524422	3606961544	00978648
Richmondville	Schoharie	2,610	30.160	0.065	42.638725, -74.549064	3609561599	00979421
Ridgeway	Orleans	6,780	50.026	0.216	43.262390, -78.376743	3607361742	00979422
Riga	Monroe	5,590	34.962	0.266	43.077283, -77.872558	3605561808	00979423
Ripley	Chautauqua	2,415	48.763	0.104	42.228753, -79.699933	3601361885	00979424
Riverhead	Suffolk	33,506	67.426	133.841	40.977130, -72.709075	3610361984	00979425
Rochester	Ulster	7,313	89.303	0.416	41.813814, -74.271498	3611163011	00979427
Rockland	Sullivan	3,775	94.156	1.114	41.962793, -74.789085	3610563176	00979428
Rodman	Jefferson	1,176	42.227	0.053	43.843311, -75.901890	3604563341	00979429
Romulus	Seneca	4,316	37.792	13.591	42.713496, -76.830175	3609963440	00979431
Root	Montgomery	1,715	50.624	0.426	42.842974, -74.486200	3605763561	00979432
Rose	Wayne	2,369	33.896	0.006	43.159574, -76.900163	3611763605	00979433
Roseboom	Otsego	711	33.407	0.104	42.726358, -74.711108	3607763638	00979434
Rosendale	Ulster	6,075	19.979	0.767	41.847090, -74.079545	3611163737	00979435
Rossie	St. Lawrence	877	37.880	1.363	44.325191, -75.623823	3608963858	00979436
Rotterdam	Schenectady	29,094	35.692	0.768	42.812110, -74.012038	3609363935	00979437
Roxbury	Delaware	2,502	87.114	0.490	42.308761, -74.528839	3602564001	00979438
Royalton	Niagara	7,660	69.966	0.311	43.151820, -78.554307	3606364034	00979439
Rush	Monroe	3,478	30.332	0.373	42.971329, -77.673143	3605564144	00979440
Rushford	Allegany	1,150	35.294	0.790	42.393073, -78.250648	3600364166	00979441
Russell	St. Lawrence	1,856	96.675	0.618	44.402017, -75.140740	3608964221	00979442
Russia	Herkimer	2,587	56.962	3.456	43.304033, -75.069132	3604364254	00979443
Rutland	Jefferson	3,060	45.103	0.275	43.943967, -75.786233	3604564265	00979444
Rye	Westchester	45,928	6.919	0.435	41.005831, -73.687696	3611964320	00979446
Salamanca	Cattaraugus	481	18.391	0.001	42.174412, -78.805947	3600964760	00979451
Salem	Washington	2,715	52.362	0.058	43.160157, -73.322777	3611564782	00979452
Salina	Onondaga	33,710	13.750	1.311	43.104764, -76.171345	3606764815	00979453
Salisbury	Herkimer	1,958	107.366	0.835	43.221999, -74.800865	3604364837	00979454
Sand Lake	Rensselaer	8,530	35.049	1.120	42.630352, -73.542926	3608365013	00979455
Sandy Creek	Oswego	3,939	42.284	4.157	43.630705, -76.123570	3607565079	00979456
Sanford	Broome	2,407	90.098	0.924	42.091134, -75.496193	3600765112	00979457
Sangerfield	Oneida	2,561	30.802	0.179	42.891607, -75.380220	3606565134	00979458
Santa Clara	Franklin	345	174.417	17.292	44.499084, -74.363864	3603365178	00979459
Saranac	Clinton	4,007	115.286	0.661	44.654271, -73.809920	3601965211	00979460
Saratoga	Saratoga	5,674	40.562	2.339	43.053058, -73.650366	3609165244	00979461
Sardinia	Erie	2,775	50.175	0.233	42.557155, -78.531553	3602965277	00979463
Saugerties	Ulster	19,482	64.574	3.386	42.091943, -73.990006	3611165299	00979464
Savannah	Wayne	1,730	35.968	0.211	43.079337, -76.754525	3611765343	00979465
Scarsdale	Westchester	17,166	6.660	0.008	40.992048, -73.780629	3611965442	00979466
Schaghticoke	Rensselaer	7,679	49.747	2.114	42.883991, -73.610736	3608365486	00979467
Schodack	Rensselaer	12,794	61.927	1.676	42.531451, -73.683163	3608365541	00979469
Schoharie	Schoharie	3,205	29.830	0.129	42.679620, -74.312894	3609565596	00979470
Schroeppel	Oswego	8,501	42.201	0.996	43.257590, -76.276426	3607565618	00979471
Schroon	Essex	1,654	132.678	8.732	43.855433, -73.761629	3603165629	00979472
Schuyler	Herkimer	3,420	39.874	0.358	43.112509, -75.096412	3604365695	00979473
Schuyler Falls	Clinton	5,181	36.517	0.302	44.659745, -73.584421	3601965717	00979474
Scio	Allegany	1,833	35.295	0.039	42.147968, -77.992253	3600365772	00979475
Scipio	Cayuga	1,713	36.558	2.751	42.790136, -76.571551	3601165816	00979476
Scott	Cortland	1,176	22.267	0.147	42.737658, -76.235848	3602365915	00979477
Scriba	Oswego	6,840	40.571	3.342	43.457249, -76.419713	3607565992	00979478
Sempronius	Cayuga	895	29.339	0.379	42.740769, -76.327202	3601166278	00979479
Seneca	Ontario	2,721	50.450	0.000	42.833118, -77.073631	3606966289	00979480
Seneca Falls	Seneca	9,040	24.217	3.242	42.911496, -76.790451	3609966333	00979481
Sennett	Cayuga	3,595	28.820	0.024	42.977578, -76.518365	3601166443	00979482
Seward	Schoharie	1,763	36.377	0.079	42.708203, -74.582782	3609566542	00979483
Shandaken	Ulster	3,085	119.784	0.058	42.027684, -74.359949	3611166597	00979484
Sharon	Schoharie	1,846	39.062	0.098	42.776929, -74.613153	3609566641	00979485
Shawangunk	Ulster	14,332	56.056	0.494	41.632207, -74.265852	3611166674	00979486
Shelby	Orleans	5,319	46.390	0.339	43.173342, -78.386811	3607366751	00979487
Sheldon	Wyoming	2,409	47.348	0.025	42.746076, -78.376579	3612166773	00979488
Shelter Island	Suffolk	2,392	12.165	16.944	41.064875, -72.319266	3610366839	00979489
Sherburne	Chenango	4,048	43.554	0.020	42.693974, -75.481214	3601766894	00979490
Sheridan	Chautauqua	2,673	37.252	0.051	42.489629, -79.225464	3601366916	00979491
Sherman	Chautauqua	1,653	36.271	0.130	42.135974, -79.579860	3601366960	00979492
Sidney	Delaware	5,774	49.928	0.675	42.306706, -75.276026	3602567345	00979495
Skaneateles	Onondaga	7,209	42.606	6.220	42.889641, -76.411805	3606767521	00979496
Smithfield	Madison	1,288	24.274	0.086	42.964853, -75.664275	3605367785	00979497
Smithtown	Suffolk	117,801	53.698	57.752	40.919217, -73.179119	3610368000	00979498
Smithville	Chenango	1,330	50.445	0.481	42.412034, -75.757510	3601768055	00979499
Smyrna	Chenango	1,280	42.087	0.076	42.687973, -75.615788	3601768110	00979500
Sodus	Wayne	8,384	67.268	1.979	43.218114, -77.049402	3611768220	00979501
Solon	Cortland	1,079	29.651	0.076	42.614497, -76.021213	3602368264	00979502
Somers	Westchester	20,434	29.642	2.518	41.304384, -73.722774	3611968308	00979503
Somerset	Niagara	2,662	37.108	0.063	43.335736, -78.548106	3606368330	00979504
South Bristol	Ontario	1,590	38.973	3.051	42.695179, -77.405203	3606968660	00979506
South Valley	Cattaraugus	264	36.840	0.247	42.045260, -79.002709	3600969870	00979510
Southampton	Suffolk	56,790	139.195	154.510	40.880463, -72.459056	3610368473	00979505
Southeast	Putnam	18,404	31.734	3.245	41.408190, -73.600783	3607968924	00979507
Southold	Suffolk	21,968	53.783	349.917	41.138956, -72.318687	3610369463	00979508
Southport	Chemung	10,940	46.414	0.426	42.049974, -76.877424	3601569617	00979509
Spafford	Onondaga	1,686	32.698	6.518	42.829700, -76.289228	3606770057	00979511
Sparta	Livingston	1,624	27.791	0.000	42.627796, -77.697587	3605170101	00979512
Spencer	Tioga	3,153	49.550	0.326	42.221933, -76.469262	3610770178	00979513
Springfield	Otsego	1,358	42.894	2.614	42.833390, -74.866643	3607770310	00979514
Springport	Cayuga	2,367	21.399	5.431	42.852667, -76.672327	3601170376	00979515
Springwater	Livingston	2,439	53.105	0.013	42.623129, -77.573945	3605170475	00979516
St. Armand	Essex	1,548	56.511	0.934	44.371394, -74.013405	3603164529	00979447
St. Johnsville	Montgomery	2,631	16.841	0.518	43.004228, -74.680656	3605764650	00979448
Stafford	Genesee	2,459	31.097	0.179	42.993829, -78.083947	3603770607	00979517
Stamford	Delaware	2,267	48.505	0.106	42.339032, -74.665791	3602570629	00979518
Stanford	Dutchess	3,823	49.637	0.649	41.898802, -73.673133	3602770662	00979519
Stark	Herkimer	757	31.833	0.003	42.927935, -74.824074	3604370794	00979520
Starkey	Yates	3,573	32.831	6.375	42.523656, -76.944782	3612370816	00979521
Stephentown	Rensselaer	2,903	57.880	0.196	42.554474, -73.410846	3608371102	00979523
Sterling	Cayuga	3,040	45.454	1.661	43.315061, -76.658710	3601171146	00979524
Steuben	Oneida	1,100	42.653	0.048	43.352758, -75.263978	3606571212	00979525
Stillwater	Saratoga	8,287	41.191	2.383	42.968809, -73.687249	3609171333	00979526
Stockbridge	Madison	2,103	31.655	0.000	42.986010, -75.591615	3605371399	00979527
Stockholm	St. Lawrence	3,665	93.897	0.392	44.745612, -74.855877	3608971410	00979528
Stockport	Columbia	2,815	11.648	1.505	42.316875, -73.755319	3602171443	00979529
Stockton	Chautauqua	2,248	47.160	0.489	42.299455, -79.356732	3601371476	00979530
Stony Creek	Warren	767	82.162	1.042	43.415025, -74.027450	3611371641	00979531
Stony Point	Rockland	15,059	27.624	3.975	41.251644, -74.004151	3608771674	00979532
Stratford	Fulton	610	74.876	1.795	43.209651, -74.610052	3603571784	00979533
Stuyvesant	Columbia	2,027	25.004	1.745	42.397099, -73.752982	3602171850	00979534
Sullivan	Madison	15,339	73.163	0.199	43.090651, -75.883413	3605371993	00979535
Summerhill	Cayuga	1,217	25.861	0.123	42.652705, -76.321053	3601172037	00979536
Summit	Schoharie	1,148	37.085	0.399	42.574096, -74.598793	3609572070	00979537
Sweden	Monroe	14,175	33.679	0.152	43.176584, -77.925596	3605572455	00979538
Taghkanic	Columbia	1,310	39.972	0.166	42.134165, -73.677782	3602173077	00979540
Taylor	Cortland	523	29.995	0.124	42.595600, -75.918781	3602373220	00979541
Theresa	Jefferson	2,905	64.943	4.789	44.262166, -75.774289	3604573528	00979542
Thompson	Sullivan	15,308	84.089	3.408	41.647897, -74.676992	3610573627	00979543
Throop	Cayuga	1,990	18.586	0.111	42.983620, -76.618881	3601173770	00979544
Thurman	Warren	1,219	91.098	1.678	43.491968, -73.985941	3611373814	00979545
Thurston	Steuben	1,350	36.353	0.165	42.225195, -77.278932	3610173836	00979546
Ticonderoga	Essex	5,042	81.433	7.012	43.836623, -73.552805	3603173891	00979547
Tioga	Tioga	4,871	58.620	0.839	42.106190, -76.368903	3610773968	00979548
Tompkins	Delaware	1,247	98.133	6.314	42.115953, -75.273488	3602574111	00979549
Tonawanda	Erie	73,567	18.735	1.544	42.983370, -78.875671	3602975000	00979551
Torrey	Yates	1,282	22.760	10.915	42.669875, -76.954553	3612375055	00979555
Trenton	Oneida	4,498	43.376	0.341	43.260164, -75.206377	3606575280	00979556
Triangle	Broome	2,946	37.875	1.907	42.355532, -75.928402	3600775319	00979557
Troupsburg	Steuben	1,291	61.238	0.028	42.071329, -77.531843	3610175440	00979558
Truxton	Cortland	1,133	44.649	0.078	42.710309, -76.024363	3602375550	00979560
Tully	Onondaga	2,738	25.754	0.525	42.808361, -76.137034	3606775638	00979561
Tupper Lake	Franklin	5,971	117.348	12.754	44.243083, -74.472799	3603375676	00978671
Turin	Lewis	761	31.176	0.203	43.661440, -75.427289	3604975693	00979562
Tuscarora	Steuben	1,473	37.627	0.085	42.048968, -77.256751	3610175737	00979563
Tusten	Sullivan	1,515	47.205	1.580	41.570310, -74.995308	3610575759	00979565
Tuxedo	Orange	3,624	47.047	2.299	41.242006, -74.171688	3607175781	00979566
Tyre	Seneca	981	30.054	3.060	42.987172, -76.787859	3609975902	00979567
Tyrone	Schuyler	1,597	37.296	2.332	42.442051, -77.044275	3609775924	00979568
Ulster	Ulster	12,327	26.803	2.077	41.970522, -74.005113	3611175935	00979569
Ulysses	Tompkins	4,900	32.889	4.026	42.513031, -76.617330	3610975990	00979570
Unadilla	Otsego	4,392	46.254	0.419	42.368462, -75.331561	3607776012	00979571
Union	Broome	56,346	35.452	0.538	42.126619, -76.033242	3600776056	00979572
Union Vale	Dutchess	4,877	37.482	0.324	41.698971, -73.694735	3602776166	00979573
Urbana	Steuben	2,343	40.946	3.231	42.410122, -77.226538	3610176496	00979574
Van Buren	Onondaga	13,185	35.408	0.704	43.119934, -76.354809	3606776760	00979576
Van Etten	Chemung	1,557	41.446	0.124	42.234171, -76.578897	3601576892	00979577
Varick	Seneca	1,857	31.994	13.676	42.782678, -76.846441	3609976958	00979578
Venice	Cayuga	1,368	41.088	0.200	42.722268, -76.543062	3601177024	00979579
Vernon	Oneida	5,408	37.827	0.011	43.065931, -75.529692	3606577123	00979580
Verona	Oneida	6,293	69.230	0.365	43.159646, -75.627559	3606577178	00979581
Vestal	Broome	28,043	51.742	0.854	42.049395, -76.017594	3600777255	00979582
Veteran	Chemung	3,313	38.327	0.143	42.247165, -76.793468	3601577310	00979583
Victor	Ontario	14,275	35.918	0.013	42.989185, -77.428121	3606977387	00979584
Victory	Cayuga	1,660	34.394	0.058	43.210319, -76.648094	3601177420	00979585
Vienna	Oneida	5,440	61.448	33.628	43.232033, -75.770428	3606577486	00979586
Villenova	Chautauqua	1,110	36.093	0.111	42.392667, -79.117538	3601377530	00979587
Virgil	Cortland	2,401	47.363	0.036	42.520399, -76.164441	3602377596	00979588
Volney	Oswego	5,926	48.240	0.916	43.360420, -76.369664	3607577662	00979589
Waddington	St. Lawrence	2,266	51.606	6.367	44.831296, -75.192048	3608977739	00979590
Wales	Erie	3,005	35.588	0.051	42.739402, -78.517591	3602977871	00979591
Wallkill	Orange	27,426	62.107	0.736	41.489363, -74.400492	3607177992	00979592
Walton	Delaware	5,576	96.837	0.780	42.173518, -75.126950	3602578047	00979593
Walworth	Wayne	9,449	33.853	0.043	43.155050, -77.312509	3611778102	00979594
Wappinger	Dutchess	27,048	27.054	1.477	41.587392, -73.891067	3602778157	00979595
Ward	Allegany	368	29.175	0.017	42.225029, -77.901772	3600378201	00979596
Warren	Herkimer	1,143	37.791	0.319	42.898900, -74.938353	3604378278	00979597
Warrensburg	Warren	4,094	63.461	1.338	43.523052, -73.806561	3611378300	00979598
Warsaw	Wyoming	5,064	35.416	0.050	42.738212, -78.131734	3612178344	00979599
Warwick	Orange	32,065	101.340	3.546	41.259614, -74.364962	3607178366	00979600
Washington	Dutchess	4,741	58.170	0.714	41.791484, -73.677156	3602778388	00979601
Waterford	Saratoga	8,423	6.567	0.845	42.804152, -73.687293	3609178531	00979602
Waterloo	Seneca	7,642	21.668	0.147	42.919388, -76.912599	3609978564	00979603
Watertown	Jefferson	4,470	35.926	0.101	43.932813, -75.919026	3604578619	00979605
Watson	Lewis	1,881	112.737	2.960	43.829937, -75.236333	3604978729	00979607
Waverly	Tioga	4,437	125.112	1.294	44.525919, -74.545273	3603378795	00979608
Wawarsing	Ulster	13,157	130.505	3.358	41.746881, -74.419590	3611178828	00979609
Wawayanda	Orange	7,266	34.720	0.309	41.382931, -74.467685	3607178839	00979610
Wayland	Steuben	4,102	38.738	0.600	42.524551, -77.597916	3610178861	00979611
Wayne	Steuben	1,041	20.582	2.014	42.431533, -77.139620	3610178883	00979612
Webb	Herkimer	1,807	452.284	32.007	43.821971, -75.039894	3604378927	00979613
Webster	Monroe	42,641	33.531	1.707	43.230249, -77.445816	3605578971	00979614
Wells	Hamilton	674	176.800	1.564	43.475631, -74.285410	3604179059	00979615
Wellsville	Allegany	7,397	36.646	0.037	42.118425, -77.925276	3600379103	00979616
West Almond	Allegany	334	35.995	0.095	42.310960, -77.906467	3600379202	00979617
West Bloomfield	Ontario	2,466	25.461	0.039	42.891997, -77.501298	3606979356	00979618
West Monroe	Oswego	4,252	33.746	4.841	43.305626, -76.089132	3607580500	00979623
West Seneca	Erie	44,711	21.357	0.057	42.837777, -78.751233	3602980918	00979626
West Sparta	Livingston	1,255	33.450	0.000	42.610449, -77.789193	3605181006	00979627
West Turin	Lewis	1,524	102.054	0.343	43.593319, -75.507486	3604981094	00979628
West Union	Steuben	312	40.903	0.146	42.044429, -77.687883	3610181105	00979629
Westerlo	Albany	3,361	57.791	0.746	42.500334, -74.050291	3600179851	00979619
Western	Oneida	1,951	51.206	3.465	43.350032, -75.410715	3606579862	00979620
Westfield	Chautauqua	4,896	47.185	0.066	42.268345, -79.599793	3601379950	00979621
Westford	Otsego	868	33.853	0.056	42.643196, -74.816746	3607779972	00979622
Westmoreland	Oneida	6,138	43.136	0.015	43.123668, -75.445878	3606580533	00979624
Westport	Essex	1,312	58.171	8.636	44.184305, -73.446482	3603180775	00979625
Westville	Franklin	1,819	34.798	0.014	44.940496, -74.383478	3603381215	00979630
Wethersfield	Wyoming	883	35.810	0.307	42.647567, -78.244568	3612181325	00979631
Wheatfield	Niagara	18,117	27.911	0.680	43.095396, -78.885375	3606381380	00979632
Wheatland	Monroe	4,775	30.411	0.261	43.009181, -77.815932	3605581402	00979633
Wheeler	Steuben	1,260	46.066	0.061	42.436941, -77.339222	3610181457	00979634
White Creek	Washington	3,356	47.923	0.053	42.993109, -73.322229	3611581578	00979635
Whitehall	Washington	4,042	57.176	1.729	43.539138, -73.385099	3611581633	00979636
Whitestown	Oneida	18,667	27.318	0.002	43.135740, -75.335911	3606581754	00979638
Willet	Cortland	1,043	25.733	0.321	42.453678, -75.920196	3602381963	00979639
Williamson	Wayne	6,984	34.640	0.015	43.245563, -77.193969	3611782040	00979640
Williamstown	Oswego	1,277	38.672	0.491	43.455121, -75.887933	3607582073	00979641
Willing	Allegany	1,228	36.240	0.030	42.035947, -77.893373	3600382095	00979642
Willsboro	Essex	2,025	42.723	30.661	44.385498, -73.398703	3603182271	00979643
Wilmington	Essex	1,253	65.240	0.233	44.372798, -73.892043	3603182315	00979644
Wilna	Jefferson	6,427	78.623	0.878	44.056111, -75.589099	3604582348	00979645
Wilson	Niagara	5,993	49.405	2.057	43.272672, -78.812943	3606382370	00979646
Wilton	Saratoga	16,173	35.834	0.118	43.152604, -73.726967	3609182403	00979647
Windham	Greene	1,703	45.200	0.137	42.318072, -74.218391	3603982480	00979648
Windsor	Broome	6,274	91.743	1.264	42.063826, -75.672418	3600782535	00979649
Winfield	Herkimer	2,086	23.639	0.012	42.897097, -75.165933	3604382568	00979650
Wirt	Allegany	1,111	35.938	0.066	42.124500, -78.134087	3600382623	00979651
Wolcott	Wayne	4,453	39.050	0.901	43.273626, -76.765497	3611782689	00979652
Woodbury	Orange	11,353	36.124	1.076	41.327783, -74.101891	3607182755	00979653
Woodhull	Steuben	1,719	55.390	0.033	42.050282, -77.394395	3610182843	00979654
Woodstock	Ulster	5,884	67.289	0.544	42.057837, -74.166644	3611183052	00979655
Worcester	Otsego	2,220	46.710	0.163	42.582621, -74.724039	3607783129	00979656
Worth	Jefferson	231	43.218	0.086	43.743590, -75.844697	3604583162	00979657
Wright	Schoharie	1,539	28.636	0.082	42.673493, -74.207635	3609583195	00979658
Yates	Orleans	2,559	37.387	0.000	43.339463, -78.388285	3607383448	00979659
York	Livingston	3,397	49.100	0.007	42.866835, -77.888813	3605184022	00979661
Yorkshire	Cattaraugus	3,913	36.249	0.145	42.479169, -78.520073	3600984055	00979662
Yorktown	Westchester	36,081	36.645	2.612	41.269857, -73.817867	3611984077	00979663
